Name,VRAM start
ovl_Bg_Heavy_Block,80941030
ovl_Bg_Po_Event,80942920
ovl_Obj_Mure,80944760
ovl_En_Sw,80945770
ovl_Boss_Fd,80948F60
ovl_Object_Kankyo,80950290
ovl_En_Du,809534B0
ovl_En_Fd,80954F50
ovl_En_Horse_Link_Child,80957C10
ovl_Door_Ana,80959A10
ovl_Bg_Spot02_Objects,8095A080
ovl_Bg_Haka,8095B3D0
ovl_Magic_Wind,8095BA90
ovl_Magic_Fire,8095D790
ovl_En_Ru1,8095FA60
ovl_Boss_Fd2,80967100
ovl_En_Fd_Fire,8096AE30
ovl_En_Dh,8096BB40
ovl_En_Dha,8096D610
ovl_En_Rl,8096E5E0
ovl_En_Encount1,8096F4C0
ovl_Demo_Du,80970020
ovl_Demo_Im,80973800
ovl_Demo_Tre_Lgt,80977770
ovl_En_Fw,80977E80
ovl_Bg_Vb_Sima,80979630
ovl_En_Vb_Ball,80979D40
ovl_Bg_Haka_Megane,8097AEE0
ovl_Bg_Haka_MeganeBG,8097B2E0
ovl_Bg_Haka_Ship,8097B9A0
ovl_Bg_Haka_Sgami,8097C3E0
ovl_En_Heishi2,8097D000
ovl_En_Encount2,8097F200
ovl_En_Fire_Rock,80980430
ovl_En_Brob,80981540
ovl_Mir_Ray,80982630
ovl_Bg_Spot09_Obj,80983EF0
ovl_Bg_Spot18_Obj,80984400
ovl_Boss_Va,80984CD0
ovl_Bg_Haka_Tubo,8099BEC0
ovl_Bg_Haka_Trap,8099C8E0
ovl_Bg_Haka_Huta,8099DEB0
ovl_Bg_Haka_Zou,8099E950
ovl_Bg_Spot17_Funen,8099FB40
ovl_En_Syateki_Itm,8099FD90
ovl_En_Syateki_Man,809A0B30
ovl_En_Tana,809A18F0
ovl_En_Nb,809A1B90
ovl_Boss_Mo,809A6160
ovl_En_Sb,809B6210
ovl_En_Bigokuta,809B7650
ovl_En_Karebaba,809BA160
ovl_Bg_Bdan_Objects,809BBA50
ovl_Demo_Sa,809BCD20
ovl_Demo_Go,809BF840
ovl_En_In,809C05A0
ovl_En_Tr,809C3300
ovl_Bg_Spot16_Bombstone,809C4C00
ovl_Bg_Hidan_Kowarerukabe,809C6140
ovl_Bg_Bombwall,809C7010
ovl_En_Ru2,809C78D0
ovl_Obj_Dekujr,809CA650
ovl_Bg_Mizu_Uzu,809CAC90
ovl_Bg_Spot06_Objects,809CAE60
ovl_Bg_Ice_Objects,809CC270
ovl_Bg_Haka_Water,809CD1B0
ovl_En_Ma2,809CD990
ovl_En_Bom_Chu,809CE9F0
ovl_En_Horse_Game_Check,809D0090
ovl_Boss_Tw,809D1160
ovl_En_Rr,809E6C60
ovl_En_Ba,809E9180
ovl_En_Bx,809EB050
ovl_En_Anubice,809EBB40
ovl_En_Anubice_Fire,809ECDF0
ovl_Bg_Mori_Hashigo,809EDBB0
ovl_Bg_Mori_Hashira4,809EE470
ovl_Bg_Mori_Idomizu,809EEA00
ovl_Bg_Spot16_Doughnut,809EF040
ovl_Bg_Bdan_Switch,809EF5F0
ovl_En_Ma1,809F0A20
ovl_Boss_Ganon,809F1D00
ovl_Boss_Sst,80A17AF0
ovl_En_Ny,80A24050
ovl_En_Fr,80A25980
ovl_Item_Shield,80A28410
ovl_Bg_Ice_Shelter,80A28E20
ovl_En_Ice_Hono,80A2A050
ovl_Item_Ocarina,80A2B240
ovl_Magic_Dark,80A2BA10
ovl_Demo_6K,80A2D260
ovl_En_Anubice_Tag,80A2FF70
ovl_Bg_Haka_Gate,80A30240
ovl_Bg_Spot15_Saku,80A312D0
ovl_Bg_Jya_Goroiwa,80A31610
ovl_Bg_Jya_Zurerukabe,80A31D90
ovl_Bg_Jya_Cobra,80A32440
ovl_Bg_Jya_Kanaami,80A34160
ovl_Fishing,80A34510
ovl_Obj_Oshihiki,80A4EFC0
ovl_Bg_Gate_Shutter,80A50A70
ovl_Eff_Dust,80A50EF0
ovl_Bg_Spot01_Fusya,80A522D0
ovl_Bg_Spot01_Idohashira,80A52570
ovl_Bg_Spot01_Idomizu,80A53170
ovl_Bg_Po_Syokudai,80A53480
ovl_Bg_Ganon_Otyuka,80A53DD0
ovl_Bg_Spot15_Rrbox,80A56410
ovl_Bg_Umajump,80A571F0
ovl_En_Insect,80A57380
ovl_En_Butte,80A598A0
ovl_En_Fish,80A5AE70
ovl_Bg_Spot08_Iceblock,80A5CF80
ovl_Item_Etcetera,80A5DFC0
ovl_Arrow_Fire,80A5E890
ovl_Arrow_Ice,80A60750
ovl_Arrow_Light,80A62630
ovl_Obj_Kibako,80A64520
ovl_Obj_Tsubo,80A65220
ovl_En_Wonder_Item,80A66210
ovl_En_Ik,80A66F40
ovl_Demo_Ik,80A6B580
ovl_En_Skj,80A6CA90
ovl_En_Skjneedle,80A703D0
ovl_En_G_Switch,80A706E0
ovl_Demo_Ext,80A71F10
ovl_Demo_Shd,80A72850
ovl_En_Dns,80A74C60
ovl_Elf_Msg,80A75FF0
ovl_En_Honotrap,80A765E0
ovl_En_Tubo_Trap,80A77B30
ovl_Obj_Ice_Poly,80A787D0
ovl_Bg_Spot03_Taki,80A79180
ovl_Bg_Spot07_Taki,80A79A70
ovl_En_Fz,80A7A030
ovl_En_Po_Relay,80A7C040
ovl_Bg_Relay_Objects,80A7D750
ovl_En_Diving_Game,80A7DF00
ovl_En_Kusa,80A7F8B0
ovl_Obj_Bean,80A80D90
ovl_Obj_Bombiwa,80A83520
ovl_Obj_Switch,80A83A90
ovl_Obj_Elevator,80A85850
ovl_Obj_Lift,80A85C10
ovl_Obj_Hsblock,80A86630
ovl_En_Okarina_Tag,80A86C00
ovl_En_Yabusame_Mark,80A880E0
ovl_En_Goroiwa,80A887B0
ovl_En_Ex_Ruppy,80A8AB70
ovl_En_Toryo,80A8BC30
ovl_En_Daiku,80A8C8C0
ovl_En_Nwc,80A8E000
ovl_En_Blkobj,80A8EA40
ovl_Item_Inbox,80A8EFA0
ovl_En_Ge1,80A8F100
ovl_Obj_Blockstop,80A91130
ovl_En_Sda,80A912D0
ovl_En_Clear_Tag,80A929D0
ovl_En_Niw_Lady,80A9DF70
ovl_En_Gm,80A9F850
ovl_En_Ms,80AA0580
ovl_En_Hs,80AA0C70
ovl_Bg_Ingate,80AA1810
ovl_En_Kanban,80AA1BA0
ovl_En_Heishi3,80AA4CF0
ovl_En_Syateki_Niw,80AA56C0
ovl_En_Attack_Niw,80AA7750
ovl_Bg_Spot01_Idosoko,80AA89B0
ovl_En_Sa,80AA8BC0
ovl_En_Wonder_Talk,80AAAE30
ovl_Bg_Gjyo_Bridge,80AAB4C0
ovl_En_Ds,80AAB9C0
ovl_En_Mk,80AAC5E0
ovl_En_Bom_Bowl_Man,80AAD470
ovl_En_Bom_Bowl_Pit,80AAE9B0
ovl_En_Owl,80AAF320
ovl_En_Ishi,80AB2EC0
ovl_Obj_Hana,80ABC010
ovl_Obj_Lightswitch,80ABC320
ovl_Obj_Mure2,80ABD750
ovl_En_Go,80ABE170
ovl_En_Fu,80AC27B0
ovl_En_Changer,80AC3500
ovl_Bg_Jya_Megami,80AC3EE0
ovl_Bg_Jya_Lift,80AC50C0
ovl_Bg_Jya_Bigmirror,80AC5610
ovl_Bg_Jya_Bombchuiwa,80AC5E50
ovl_Bg_Jya_Amishutter,80AC6980
ovl_Bg_Jya_Bombiwa,80AC6D10
ovl_Bg_Spot18_Basket,80AC72D0
ovl_En_Ganon_Organ,80AC82C0
ovl_En_Siofuki,80ACF2C0
ovl_En_Stream,80AD0070
ovl_En_Mm,80AD0600
ovl_En_Ko,80AD1C20
ovl_En_Kz,80AD5D60
ovl_En_Weather_Tag,80AD7270
ovl_Bg_Sst_Floor,80AD8160
ovl_En_Ani,80AD86C0
ovl_En_Ex_Item,80AD9430
ovl_Bg_Jya_Ironobj,80ADA5A0
ovl_En_Js,80ADB350
ovl_En_Jsjutan,80ADBD20
ovl_En_Cs,80AE1640
ovl_En_Md,80AE2870
ovl_En_Hy,80AE4EE0
ovl_En_Ganon_Mant,80AE8820
ovl_En_Okarina_Effect,80AECA40
ovl_En_Mag,80AECDF0
ovl_Door_Gerudo,80AF1D00
ovl_Elf_Msg2,80AF22F0
ovl_Demo_Gt,80AF2760
ovl_En_Po_Field,80AF7D60
ovl_Efc_Erupc,80AFB7D0
ovl_Bg_Zg,80AFC2B0
ovl_En_Heishi4,80AFC720
ovl_En_Zl3,80AFD620
ovl_Boss_Ganon2,80B05470
ovl_En_Kakasi,80B18280
ovl_En_Takara_Man,80B18FC0
ovl_Obj_Makeoshihiki,80B19880
ovl_Oceff_Spot,80B19D10
ovl_End_Title,80B1AC40
ovl_En_Torch,80B1ED70
ovl_Demo_Ec,80B1EE60
ovl_Shot_Sun,80B226C0
ovl_En_Dy_Extra,80B22D80
ovl_En_Wonder_Talk2,80B23300
ovl_En_Ge2,80B239A0
ovl_Obj_Roomtimer,80B25340
ovl_En_Ssh,80B25590
ovl_En_Sth,80B27B80
ovl_Oceff_Wipe,80B2BC30
ovl_Effect_Ss_Dust,80B2C980
ovl_Effect_Ss_KiraKira,80B2D1B0
ovl_Effect_Ss_Bomb,80B2D820
ovl_Effect_Ss_Bomb2,80B2DC40
ovl_Effect_Ss_Blast,80B2E570
ovl_Effect_Ss_G_Spk,80B2E900
ovl_Effect_Ss_D_Fire,80B2EEB0
ovl_Effect_Ss_Bubble,80B2F3A0
ovl_Effect_Ss_G_Ripple,80B2F820
ovl_Effect_Ss_G_Splash,80B2FD80
ovl_Effect_Ss_G_Magma,80B30230
ovl_Effect_Ss_G_Fire,80B30490
ovl_Effect_Ss_Lightning,80B30720
ovl_Effect_Ss_Dt_Bubble,80B30DF0
ovl_Effect_Ss_Hahen,80B31380
ovl_Effect_Ss_Stick,80B319C0
ovl_Effect_Ss_Sibuki,80B31D60
ovl_Effect_Ss_Sibuki2,80B32430
ovl_Effect_Ss_G_Magma2,80B32760
ovl_Effect_Ss_Stone1,80B32C70
ovl_Effect_Ss_HitMark,80B33000
ovl_Effect_Ss_Fhg_Flash,80B33550
ovl_Effect_Ss_K_Fire,80B344D0
ovl_Effect_Ss_Solder_Srch_Ball,80B34900
ovl_Effect_Ss_Kakera,80B34AB0
ovl_Effect_Ss_Ice_Piece,80B35B40
ovl_Effect_Ss_En_Ice,80B35F80
ovl_Effect_Ss_Fire_Tail,80B36790
ovl_Effect_Ss_En_Fire,80B36E90
ovl_Effect_Ss_Extra,80B375D0
ovl_Effect_Ss_Fcircle,80B37990
ovl_Effect_Ss_Dead_Db,80B37E40
ovl_Effect_Ss_Dead_Dd,80B38320
ovl_Effect_Ss_Dead_Ds,80B388B0
ovl_Effect_Ss_Dead_Sound,80B38D30
ovl_Oceff_Storm,80B38E70
ovl_En_Weiyer,80B3AA10
ovl_Bg_Spot05_Soko,80B3C410
ovl_Bg_Jya_1flift,80B3C730
ovl_Bg_Jya_Haheniron,80B3CDC0
ovl_Bg_Spot12_Gate,80B3D5B0
ovl_Bg_Spot12_Saku,80B3D9C0
ovl_En_Hintnuts,80B3DE80
ovl_En_Nutsball,80B3F8B0
ovl_Bg_Spot00_Break,80B3FED0
ovl_En_Shopnuts,80B40070
ovl_En_It,80B40F80
ovl_En_GeldB,80B41110
ovl_Oceff_Wipe2,80B464C0
ovl_Oceff_Wipe3,80B47C30
ovl_En_Niw_Girl,80B49380
ovl_En_Dog,80B49E50
ovl_En_Si,80B4B000
ovl_Bg_Spot01_Objects2,80B4B500
ovl_Obj_Comb,80B4B9C0
ovl_Bg_Spot11_Bakudankabe,80B4C220
ovl_Obj_Kibako2,80B4C860
ovl_En_Dnt_Demo,80B4CF20
ovl_En_Dnt_Jiji,80B4DC40
ovl_En_Dnt_Nomal,80B4F150
ovl_En_Guest,80B51F50
ovl_Bg_Bom_Guard,80B528F0
ovl_En_Hs2,80B52B10
ovl_Demo_Kekkai,80B530F0
ovl_Bg_Spot08_Bakudankabe,80B543D0
ovl_Bg_Spot17_Bakudankabe,80B54A70
ovl_Obj_Mure3,80B55150
ovl_En_Tg,80B55920
ovl_En_Mu,80B55FF0
ovl_En_Go2,80B56910
ovl_En_Wf,80B5C930
ovl_En_Skb,80B60C40
ovl_Demo_Gj,80B62530
ovl_Demo_Geff,80B661E0
ovl_Bg_Gnd_Firemeiro,80B66A00
ovl_Bg_Gnd_Darkmeiro,80B66F40
ovl_Bg_Gnd_Soulmeiro,80B67700
ovl_Bg_Gnd_Nisekabe,80B67F60
ovl_Bg_Gnd_Iceblock,80B680D0
ovl_Bg_Ydan_Sp,80B691D0
ovl_En_Gb,80B6A940
ovl_En_Gs,80B6C070
ovl_Bg_Mizu_Bwall,80B6DF10
ovl_Bg_Mizu_Shutter,80B6F3E0
ovl_En_Daiku_Kakariko,80B6FBE0
ovl_Bg_Bowl_Wall,80B70FA0
ovl_En_Wall_Tubo,80B71920
ovl_En_Po_Desert,80B71E10
ovl_En_Crow,80B72BD0
ovl_Door_Killer,80B74270
ovl_Bg_Spot11_Oasis,80B757E0
ovl_Bg_Spot18_Futa,80B75F10
ovl_Bg_Spot18_Shutter,80B760B0
ovl_En_Ma3,80B76600
ovl_En_Cow,80B77570
ovl_Bg_Ice_Turara,80B789D0
ovl_Bg_Ice_Shutter,80B79200
ovl_En_Kakasi2,80B79670
ovl_En_Kakasi3,80B79D90
ovl_Oceff_Wipe4,80B7AE70
ovl_En_Eg,80B7BE50
ovl_Bg_Menkuri_Nisekabe,80B7C000
ovl_En_Zo,80B7C150
ovl_Effect_Ss_Ice_Smoke,80B7E700
ovl_Obj_Makekinsuta,80B7EBC0
ovl_En_Ge3,80B7ED10
ovl_Obj_Timeblock,80B7F860
ovl_Obj_Hamishi,80B804A0
ovl_En_Zl4,80B80CF0
ovl_En_Mm2,80B85720
ovl_Bg_Jya_Block,80B864E0
ovl_Obj_Warp2block,80B86750
gameplay_keep,
gameplay_field_keep,
gameplay_dangeon_keep,
gameplay_object_exchange_static,
object_link_boy,
object_link_child,
object_box,
object_human,
object_okuta,
object_poh,
object_wallmaster,
object_dy_obj,
object_firefly,
object_dodongo,
object_fire,
object_niw,
object_tite,
object_reeba,
object_peehat,
object_kingdodongo,
object_horse,
object_zf,
object_goma,
object_zl1,
object_gol,
object_bubble,
object_dodojr,
object_torch2,
object_bl,
object_tp,
object_oA1,
object_st,
object_bw,
object_ei,
object_horse_normal,
object_oB1,
object_o_anime,
object_spot04_objects,
object_ddan_objects,
object_hidan_objects,
object_horse_ganon,
object_oA2,
object_spot00_objects,
object_mb,
object_bombf,
object_sk2,
object_oE1,
object_oE_anime,
object_oE2,
object_ydan_objects,
object_gnd,
object_am,
object_dekubaba,
object_oA3,
object_oA4,
object_oA5,
object_oA6,
object_oA7,
object_jj,
object_oA8,
object_oA9,
object_oB2,
object_oB3,
object_oB4,
object_horse_zelda,
object_opening_demo1,
object_warp1,
object_b_heart,
object_dekunuts,
object_oE3,
object_oE4,
object_menkuri_objects,
object_oE5,
object_oE6,
object_oE7,
object_oE8,
object_oE9,
object_oE10,
object_oE11,
object_oE12,
object_vali,
object_oA10,
object_oA11,
object_mizu_objects,
object_fhg,
object_ossan,
object_mori_hineri1,
object_Bb,
object_toki_objects,
object_yukabyun,
object_zl2,
object_mjin,
object_mjin_flash,
object_mjin_dark,
object_mjin_flame,
object_mjin_ice,
object_mjin_soul,
object_mjin_wind,
object_mjin_oka,
object_haka_objects,
object_spot06_objects,
object_ice_objects,
object_relay_objects,
object_mori_hineri1a,
object_mori_hineri2,
object_mori_hineri2a,
object_mori_objects,
object_mori_tex,
object_spot08_obj,
object_warp2,
object_hata,
object_bird,
object_wood02,
object_lightbox,
object_pu_box,
object_trap,
object_vase,
object_im,
object_ta,
object_tk,
object_xc,
object_vm,
object_bv,
object_hakach_objects,
object_efc_crystal_light,
object_efc_fire_ball,
object_efc_flash,
object_efc_lgt_shower,
object_efc_star_field,
object_god_lgt,
object_light_ring,
object_triforce_spot,
object_medal,
object_bdan_objects,
object_sd,
object_rd,
object_po_sisters,
object_heavy_object,
object_gndd,
object_fd,
object_du,
object_fw,
object_horse_link_child,
object_spot02_objects,
object_haka,
object_ru1,
object_syokudai,
object_fd2,
object_dh,
object_rl,
object_efc_tw,
object_demo_tre_lgt,
object_gi_key,
object_mir_ray,
object_brob,
object_gi_jewel,
object_spot09_obj,
object_spot18_obj,
object_bdoor,
object_spot17_obj,
object_shop_dungen,
object_nb,
object_mo,
object_sb,
object_gi_melody,
object_gi_heart,
object_gi_compass,
object_gi_bosskey,
object_gi_medal,
object_gi_nuts,
object_sa,
object_gi_hearts,
object_gi_arrowcase,
object_gi_bombpouch,
object_in,
object_tr,
object_spot16_obj,
object_oE1s,
object_oE4s,
object_os_anime,
object_gi_bottle,
object_gi_stick,
object_gi_map,
object_oF1d_map,
object_ru2,
object_gi_shield_1,
object_dekujr,
object_gi_magicpot,
object_gi_bomb_1,
object_oF1s,
object_ma2,
object_gi_purse,
object_hni,
object_tw,
object_rr,
object_bxa,
object_anubice,
object_gi_gerudo,
object_gi_arrow,
object_gi_bomb_2,
object_gi_egg,
object_gi_scale,
object_gi_shield_2,
object_gi_hookshot,
object_gi_ocarina,
object_gi_milk,
object_ma1,
object_ganon,
object_sst,
object_ny,
object_fr,
object_gi_pachinko,
object_gi_boomerang,
object_gi_bow,
object_gi_glasses,
object_gi_liquid,
object_ani,
object_demo_6k,
object_gi_shield_3,
object_gi_letter,
object_spot15_obj,
object_jya_obj,
object_gi_clothes,
object_gi_bean,
object_gi_fish,
object_gi_saw,
object_gi_hammer,
object_gi_grass,
object_gi_longsword,
object_spot01_objects,
object_md,
object_km1,
object_kw1,
object_zo,
object_kz,
object_umajump,
object_masterkokiri,
object_masterkokirihead,
object_mastergolon,
object_masterzoora,
object_aob,
object_ik,
object_ahg,
object_cne,
object_gi_niwatori,
object_skj,
object_gi_bottle_letter,
object_bji,
object_bba,
object_gi_ocarina_0,
object_ds,
object_ane,
object_boj,
object_spot03_object,
object_spot07_object,
object_fz,
object_bob,
object_ge1,
object_yabusame_point,
object_gi_boots_2,
object_gi_seed,
object_gnd_magic,
object_d_elevator,
object_d_hsblock,
object_d_lift,
object_mamenoki,
object_goroiwa,
object_toryo,
object_daiku,
object_nwc,
object_blkobj,
object_gm,
object_ms,
object_hs,
object_ingate,
object_lightswitch,
object_kusa,
object_tsubo,
object_gi_gloves,
object_gi_coin,
object_kanban,
object_gjyo_objects,
object_owl,
object_mk,
object_fu,
object_gi_ki_tan_mask,
object_gi_redead_mask,
object_gi_skj_mask,
object_gi_rabit_mask,
object_gi_truth_mask,
object_ganon_objects,
object_siofuki,
object_stream,
object_mm,
object_fa,
object_os,
object_gi_eye_lotion,
object_gi_powder,
object_gi_mushroom,
object_gi_ticketstone,
object_gi_brokensword,
object_js,
object_cs,
object_gi_prescription,
object_gi_bracelet,
object_gi_soldout,
object_gi_frog,
object_mag,
object_door_gerudo,
object_gt,
object_efc_erupc,
object_zl2_anime1,
object_zl2_anime2,
object_gi_golonmask,
object_gi_zoramask,
object_gi_gerudomask,
object_ganon2,
object_ka,
object_ts,
object_zg,
object_gi_hoverboots,
object_gi_m_arrow,
object_ds2,
object_ec,
object_fish,
object_gi_sutaru,
object_gi_goddess,
object_ssh,
object_bigokuta,
object_bg,
object_spot05_objects,
object_spot12_obj,
object_bombiwa,
object_hintnuts,
object_rs,
object_spot00_break,
object_gla,
object_shopnuts,
object_geldb,
object_gr,
object_dog,
object_jya_iron,
object_jya_door,
object_spot01_objects2,
object_spot11_obj,
object_kibako2,
object_dns,
object_dnk,
object_gi_fire,
object_gi_insect,
object_gi_butterfly,
object_gi_ghost,
object_gi_soul,
object_bowl,
object_po_field,
object_demo_kekkai,
object_efc_doughnut,
object_gi_dekupouch,
object_ganon_anime1,
object_ganon_anime2,
object_ganon_anime3,
object_gi_rupy,
object_spot01_matoya,
object_spot01_matoyab,
object_po_composer,
object_mu,
object_wf,
object_skb,
object_gj,
object_geff,
object_haka_door,
object_gs,
object_ps,
object_bwall,
object_crow,
object_cow,
object_cob,
object_gi_sword_1,
object_door_killer,
object_ouke_haka,
object_timeblock,
object_zl4,
g_pn_01,
g_pn_02,
g_pn_03,
g_pn_04,
g_pn_05,
g_pn_06,
g_pn_07,
g_pn_08,
g_pn_09,
g_pn_10,
g_pn_11,
g_pn_12,
g_pn_13,
g_pn_14,
g_pn_15,
g_pn_16,
g_pn_17,
g_pn_18,
g_pn_19,
g_pn_20,
g_pn_21,
g_pn_22,
g_pn_23,
g_pn_24,
g_pn_25,
g_pn_26,
g_pn_27,
g_pn_28,
g_pn_29,
g_pn_30,
g_pn_31,
g_pn_32,
g_pn_33,
g_pn_34,
g_pn_35,
g_pn_36,
g_pn_37,
g_pn_38,
g_pn_39,
g_pn_40,
g_pn_41,
g_pn_42,
g_pn_43,
g_pn_44,
g_pn_45,
g_pn_46,
g_pn_47,
g_pn_48,
g_pn_49,
g_pn_50,
g_pn_51,
g_pn_52,
g_pn_53,
g_pn_54,
g_pn_55,
g_pn_56,
g_pn_57,
z_select_static,
nintendo_rogo_static,
title_static,
parameter_static,
vr_fine0_static,
vr_fine0_pal_static,
vr_fine1_static,
vr_fine1_pal_static,
vr_fine2_static,
vr_fine2_pal_static,
vr_fine3_static,
vr_fine3_pal_static,
vr_cloud0_static,
vr_cloud0_pal_static,
vr_cloud1_static,
vr_cloud1_pal_static,
vr_cloud2_static,
vr_cloud2_pal_static,
vr_cloud3_static,
vr_cloud3_pal_static,
vr_holy0_static,
vr_holy0_pal_static,
vr_holy1_static,
vr_holy1_pal_static,
vr_MDVR_static,
vr_MDVR_pal_static,
vr_MNVR_static,
vr_MNVR_pal_static,
vr_RUVR_static,
vr_RUVR_pal_static,
vr_LHVR_static,
vr_LHVR_pal_static,
vr_KHVR_static,
vr_KHVR_pal_static,
vr_K3VR_static,
vr_K3VR_pal_static,
vr_K4VR_static,
vr_K4VR_pal_static,
vr_K5VR_static,
vr_K5VR_pal_static,
vr_SP1a_static,
vr_SP1a_pal_static,
vr_MLVR_static,
vr_MLVR_pal_static,
vr_KKRVR_static,
vr_KKRVR_pal_static,
vr_KR3VR_static,
vr_KR3VR_pal_static,
vr_IPVR_static,
vr_IPVR_pal_static,
vr_KSVR_static,
vr_KSVR_pal_static,
vr_GLVR_static,
vr_GLVR_pal_static,
vr_ZRVR_static,
vr_ZRVR_pal_static,
vr_DGVR_static,
vr_DGVR_pal_static,
vr_ALVR_static,
vr_ALVR_pal_static,
vr_NSVR_static,
vr_NSVR_pal_static,
vr_LBVR_static,
vr_LBVR_pal_static,
vr_TTVR_static,
vr_TTVR_pal_static,
vr_FCVR_static,
vr_FCVR_pal_static,
elf_message_field,
elf_message_ydan,
ddan_scene,
ddan_room_0,
ddan_room_1,
ddan_room_2,
ddan_room_3,
ddan_room_4,
ddan_room_5,
