Name,VRAM start
ovl_En_Rd,8093A990
ovl_En_Po_Sisters,8093D240
ovl_Bg_Heavy_Block,80941F30
ovl_Bg_Po_Event,80943820
ovl_Obj_Mure,80945660
ovl_En_Sw,80946670
ovl_Boss_Fd,80949E60
ovl_Object_Kankyo,80951190
ovl_En_Du,809543B0
ovl_En_Fd,80955E50
ovl_En_Horse_Link_Child,80958B10
ovl_Door_Ana,8095A910
ovl_Bg_Spot02_Objects,8095AF80
ovl_Bg_Haka,8095C2D0
ovl_Magic_Wind,8095C990
ovl_Magic_Fire,8095E690
ovl_En_Ru1,80960960
ovl_Boss_Fd2,80968000
ovl_En_Fd_Fire,8096BD30
ovl_En_Dh,8096CA40
ovl_En_Dha,8096E510
ovl_En_Rl,8096F510
ovl_En_Encount1,809703F0
ovl_Demo_Du,80970F50
ovl_Demo_Im,80974730
ovl_Demo_Tre_Lgt,809786A0
ovl_En_Fw,80978DB0
ovl_Bg_Vb_Sima,8097A560
ovl_En_Vb_Ball,8097AC70
ovl_Bg_Haka_Megane,8097BE10
ovl_Bg_Haka_MeganeBG,8097C210
ovl_Bg_Haka_Ship,8097C8D0
ovl_Bg_Haka_Sgami,8097D310
ovl_En_Heishi2,8097DF30
ovl_En_Encount2,80980130
ovl_En_Fire_Rock,80981360
ovl_En_Brob,80982470
ovl_Mir_Ray,80983560
ovl_Bg_Spot09_Obj,80984E20
ovl_Bg_Spot18_Obj,80985330
ovl_Boss_Va,80985C00
ovl_Bg_Haka_Tubo,8099CDF0
ovl_Bg_Haka_Trap,8099D810
ovl_Bg_Haka_Huta,8099EDE0
ovl_Bg_Haka_Zou,8099F880
ovl_Bg_Spot17_Funen,809A0A70
ovl_En_Syateki_Itm,809A0CC0
ovl_En_Syateki_Man,809A1A60
ovl_En_Tana,809A2820
ovl_En_Nb,809A2AC0
ovl_Boss_Mo,809A7090
ovl_En_Sb,809B7140
ovl_En_Bigokuta,809B8580
ovl_En_Karebaba,809BB090
ovl_Bg_Bdan_Objects,809BC980
ovl_Demo_Sa,809BDC50
ovl_Demo_Go,809C0770
ovl_En_In,809C14D0
ovl_En_Tr,809C4270
ovl_Bg_Spot16_Bombstone,809C5B70
ovl_Bg_Hidan_Kowarerukabe,809C70B0
ovl_Bg_Bombwall,809C7F80
ovl_En_Ru2,809C8840
ovl_Obj_Dekujr,809CB5C0
ovl_Bg_Mizu_Uzu,809CBC00
ovl_Bg_Spot06_Objects,809CBDD0
ovl_Bg_Ice_Objects,809CD1E0
ovl_Bg_Haka_Water,809CE120
ovl_En_Ma2,809CE900
ovl_En_Bom_Chu,809CF960
ovl_En_Horse_Game_Check,809D1000
ovl_Boss_Tw,809D20D0
ovl_En_Rr,809E7BD0
ovl_En_Ba,809EA100
ovl_En_Bx,809EBFD0
ovl_En_Anubice,809ECAC0
ovl_En_Anubice_Fire,809EDD70
ovl_Bg_Mori_Hashigo,809EEB30
ovl_Bg_Mori_Hashira4,809EF3F0
ovl_Bg_Mori_Idomizu,809EF980
ovl_Bg_Spot16_Doughnut,809EFFC0
ovl_Bg_Bdan_Switch,809F0570
ovl_En_Ma1,809F19A0
ovl_Boss_Ganon,809F2C80
ovl_Boss_Sst,80A18A60
ovl_En_Ny,80A25020
ovl_En_Fr,80A26950
ovl_Item_Shield,80A293E0
ovl_Bg_Ice_Shelter,80A29DF0
ovl_En_Ice_Hono,80A2B020
ovl_Item_Ocarina,80A2C210
ovl_Magic_Dark,80A2C9E0
ovl_Demo_6K,80A2E230
ovl_En_Anubice_Tag,80A30F40
ovl_Bg_Haka_Gate,80A31210
ovl_Bg_Spot15_Saku,80A322A0
ovl_Bg_Jya_Goroiwa,80A325E0
ovl_Bg_Jya_Zurerukabe,80A32D60
ovl_Bg_Jya_Cobra,80A33410
ovl_Bg_Jya_Kanaami,80A35130
ovl_Fishing,80A354E0
ovl_Obj_Oshihiki,80A4FF70
ovl_Bg_Gate_Shutter,80A51A20
ovl_Eff_Dust,80A51EA0
ovl_Bg_Spot01_Fusya,80A53280
ovl_Bg_Spot01_Idohashira,80A53520
ovl_Bg_Spot01_Idomizu,80A54120
ovl_Bg_Po_Syokudai,80A54430
ovl_Bg_Ganon_Otyuka,80A54D80
ovl_Bg_Spot15_Rrbox,80A573C0
ovl_Bg_Umajump,80A581A0
ovl_En_Insect,80A58330
ovl_En_Butte,80A5A850
ovl_En_Fish,80A5BE20
ovl_Bg_Spot08_Iceblock,80A5DF30
ovl_Item_Etcetera,80A5EF70
ovl_Arrow_Fire,80A5F840
ovl_Arrow_Ice,80A61700
ovl_Arrow_Light,80A635E0
ovl_Obj_Kibako,80A654D0
ovl_Obj_Tsubo,80A661D0
ovl_En_Wonder_Item,80A671C0
ovl_En_Ik,80A67EF0
ovl_Demo_Ik,80A6C520
ovl_En_Skj,80A6DA30
ovl_En_Skjneedle,80A71370
ovl_En_G_Switch,80A71680
ovl_Demo_Ext,80A72EB0
ovl_Demo_Shd,80A737F0
ovl_En_Dns,80A75C00
ovl_Elf_Msg,80A76F90
ovl_En_Honotrap,80A77580
ovl_En_Tubo_Trap,80A78AD0
ovl_Obj_Ice_Poly,80A79770
ovl_Bg_Spot03_Taki,80A7A120
ovl_Bg_Spot07_Taki,80A7AA10
ovl_En_Fz,80A7AFE0
ovl_En_Po_Relay,80A7CFF0
ovl_Bg_Relay_Objects,80A7E700
ovl_En_Diving_Game,80A7EEB0
ovl_En_Kusa,80A80860
ovl_Obj_Bean,80A81D40
ovl_Obj_Bombiwa,80A844D0
ovl_Obj_Switch,80A84A40
ovl_Obj_Elevator,80A86800
ovl_Obj_Lift,80A86BC0
ovl_Obj_Hsblock,80A875E0
ovl_En_Okarina_Tag,80A87BB0
ovl_En_Yabusame_Mark,80A890B0
ovl_En_Goroiwa,80A89780
ovl_En_Ex_Ruppy,80A8BB40
ovl_En_Toryo,80A8CC00
ovl_En_Daiku,80A8D890
ovl_En_Nwc,80A8EFD0
ovl_En_Blkobj,80A8FA10
ovl_Item_Inbox,80A8FF70
ovl_En_Ge1,80A900D0
ovl_Obj_Blockstop,80A92100
ovl_En_Sda,80A922A0
ovl_En_Clear_Tag,80A939A0
ovl_En_Niw_Lady,80A9EF40
ovl_En_Gm,80AA0840
ovl_En_Ms,80AA1570
ovl_En_Hs,80AA1C60
ovl_Bg_Ingate,80AA2800
ovl_En_Kanban,80AA2B90
ovl_En_Heishi3,80AA5CE0
ovl_En_Syateki_Niw,80AA66D0
ovl_En_Attack_Niw,80AA8760
ovl_Bg_Spot01_Idosoko,80AA99C0
ovl_En_Sa,80AA9BD0
ovl_En_Wonder_Talk,80AABE40
ovl_Bg_Gjyo_Bridge,80AAC4D0
ovl_En_Ds,80AAC9D0
ovl_En_Mk,80AAD5F0
ovl_En_Bom_Bowl_Man,80AAE480
ovl_En_Bom_Bowl_Pit,80AAF9C0
ovl_En_Owl,80AB0330
ovl_En_Ishi,80AB3ED0
ovl_Obj_Hana,80ABD020
ovl_Obj_Lightswitch,80ABD330
ovl_Obj_Mure2,80ABE760
ovl_En_Go,80ABF180
ovl_En_Fu,80AC37C0
ovl_En_Changer,80AC4510
ovl_Bg_Jya_Megami,80AC4EF0
ovl_Bg_Jya_Lift,80AC60D0
ovl_Bg_Jya_Bigmirror,80AC6620
ovl_Bg_Jya_Bombchuiwa,80AC6E60
ovl_Bg_Jya_Amishutter,80AC7990
ovl_Bg_Jya_Bombiwa,80AC7D20
ovl_Bg_Spot18_Basket,80AC82E0
ovl_En_Ganon_Organ,80AC92D0
ovl_En_Siofuki,80AD02D0
ovl_En_Stream,80AD1080
ovl_En_Mm,80AD1610
ovl_En_Ko,80AD2C30
ovl_En_Kz,80AD6D70
ovl_En_Weather_Tag,80AD8310
ovl_Bg_Sst_Floor,80AD9200
ovl_En_Ani,80AD9760
ovl_En_Ex_Item,80ADA4D0
ovl_Bg_Jya_Ironobj,80ADB640
ovl_En_Js,80ADC3F0
ovl_En_Jsjutan,80ADCDC0
ovl_En_Cs,80AE26E0
ovl_En_Md,80AE3910
ovl_En_Hy,80AE5F80
ovl_En_Ganon_Mant,80AE98C0
ovl_En_Okarina_Effect,80AEDAE0
ovl_En_Mag,80AEDEA0
ovl_Door_Gerudo,80AF2A00
ovl_Elf_Msg2,80AF2FF0
ovl_Demo_Gt,80AF3460
ovl_En_Po_Field,80AF8A60
ovl_Efc_Erupc,80AFC4D0
ovl_Bg_Zg,80AFCFB0
ovl_En_Heishi4,80AFD420
ovl_En_Zl3,80AFE320
ovl_Boss_Ganon2,80B06170
ovl_En_Kakasi,80B18F90
ovl_En_Takara_Man,80B19CD0
ovl_Obj_Makeoshihiki,80B1A590
ovl_Oceff_Spot,80B1AA20
ovl_End_Title,80B1B950
ovl_En_Torch,80B1FA80
ovl_Demo_Ec,80B1FB70
ovl_Shot_Sun,80B233D0
ovl_En_Dy_Extra,80B23A90
ovl_En_Wonder_Talk2,80B24010
ovl_En_Ge2,80B246B0
ovl_Obj_Roomtimer,80B26050
ovl_En_Ssh,80B262A0
ovl_En_Sth,80B28890
ovl_Oceff_Wipe,80B2C940
ovl_Effect_Ss_Dust,80B2D690
ovl_Effect_Ss_KiraKira,80B2DEC0
ovl_Effect_Ss_Bomb,80B2E530
ovl_Effect_Ss_Bomb2,80B2E950
ovl_Effect_Ss_Blast,80B2F280
ovl_Effect_Ss_G_Spk,80B2F610
ovl_Effect_Ss_D_Fire,80B2FBC0
ovl_Effect_Ss_Bubble,80B300B0
ovl_Effect_Ss_G_Ripple,80B30530
ovl_Effect_Ss_G_Splash,80B30A90
ovl_Effect_Ss_G_Magma,80B30F40
ovl_Effect_Ss_G_Fire,80B311A0
ovl_Effect_Ss_Lightning,80B31430
ovl_Effect_Ss_Dt_Bubble,80B31B00
ovl_Effect_Ss_Hahen,80B32090
ovl_Effect_Ss_Stick,80B326D0
ovl_Effect_Ss_Sibuki,80B32A70
ovl_Effect_Ss_Sibuki2,80B33140
ovl_Effect_Ss_G_Magma2,80B33470
ovl_Effect_Ss_Stone1,80B33980
ovl_Effect_Ss_HitMark,80B33D10
ovl_Effect_Ss_Fhg_Flash,80B34260
ovl_Effect_Ss_K_Fire,80B351E0
ovl_Effect_Ss_Solder_Srch_Ball,80B35610
ovl_Effect_Ss_Kakera,80B357C0
ovl_Effect_Ss_Ice_Piece,80B36850
ovl_Effect_Ss_En_Ice,80B36C90
ovl_Effect_Ss_Fire_Tail,80B37550
ovl_Effect_Ss_En_Fire,80B37C50
ovl_Effect_Ss_Extra,80B38390
ovl_Effect_Ss_Fcircle,80B38750
ovl_Effect_Ss_Dead_Db,80B38C00
ovl_Effect_Ss_Dead_Dd,80B390E0
ovl_Effect_Ss_Dead_Ds,80B39670
ovl_Effect_Ss_Dead_Sound,80B39AF0
ovl_Oceff_Storm,80B39C30
ovl_En_Weiyer,80B3B7D0
ovl_Bg_Spot05_Soko,80B3D1D0
ovl_Bg_Jya_1flift,80B3D4F0
ovl_Bg_Jya_Haheniron,80B3DB80
ovl_Bg_Spot12_Gate,80B3E370
ovl_Bg_Spot12_Saku,80B3E780
ovl_En_Hintnuts,80B3EC40
ovl_En_Nutsball,80B40670
ovl_Bg_Spot00_Break,80B40C90
ovl_En_Shopnuts,80B40E30
ovl_En_It,80B41D40
ovl_En_GeldB,80B41ED0
ovl_Oceff_Wipe2,80B47280
ovl_Oceff_Wipe3,80B489F0
ovl_En_Niw_Girl,80B4A140
ovl_En_Dog,80B4AC10
ovl_En_Si,80B4BDC0
ovl_Bg_Spot01_Objects2,80B4C2C0
ovl_Obj_Comb,80B4C780
ovl_Bg_Spot11_Bakudankabe,80B4CFE0
ovl_Obj_Kibako2,80B4D620
ovl_En_Dnt_Demo,80B4DCE0
ovl_En_Dnt_Jiji,80B4EA00
ovl_En_Dnt_Nomal,80B4FF10
ovl_En_Guest,80B52D50
ovl_Bg_Bom_Guard,80B536F0
ovl_En_Hs2,80B53910
ovl_Demo_Kekkai,80B53EF0
ovl_Bg_Spot08_Bakudankabe,80B551D0
ovl_Bg_Spot17_Bakudankabe,80B55870
ovl_Obj_Mure3,80B55F50
ovl_En_Tg,80B56720
ovl_En_Mu,80B56DF0
ovl_En_Go2,80B57710
ovl_En_Wf,80B5D750
ovl_En_Skb,80B61A60
ovl_Demo_Gj,80B63350
ovl_Demo_Geff,80B67000
ovl_Bg_Gnd_Firemeiro,80B67820
ovl_Bg_Gnd_Darkmeiro,80B67D60
ovl_Bg_Gnd_Soulmeiro,80B68520
ovl_Bg_Gnd_Nisekabe,80B68D80
ovl_Bg_Gnd_Iceblock,80B68EF0
ovl_Bg_Ydan_Sp,80B69FF0
ovl_En_Gb,80B6B760
ovl_En_Gs,80B6CE90
ovl_Bg_Mizu_Bwall,80B6ED30
ovl_Bg_Mizu_Shutter,80B70200
ovl_En_Daiku_Kakariko,80B70A00
ovl_Bg_Bowl_Wall,80B71DC0
ovl_En_Wall_Tubo,80B72740
ovl_En_Po_Desert,80B72C30
ovl_En_Crow,80B739F0
ovl_Door_Killer,80B75090
ovl_Bg_Spot11_Oasis,80B76600
ovl_Bg_Spot18_Futa,80B76D30
ovl_Bg_Spot18_Shutter,80B76ED0
ovl_En_Ma3,80B77420
ovl_En_Cow,80B784F0
ovl_Bg_Ice_Turara,80B79950
ovl_Bg_Ice_Shutter,80B7A180
ovl_En_Kakasi2,80B7A5F0
ovl_En_Kakasi3,80B7AD10
ovl_Oceff_Wipe4,80B7BDF0
ovl_En_Eg,80B7CDD0
ovl_Bg_Menkuri_Nisekabe,80B7CF80
ovl_En_Zo,80B7D0D0
ovl_Effect_Ss_Ice_Smoke,80B7F680
ovl_Obj_Makekinsuta,80B7FB40
ovl_En_Ge3,80B7FC90
ovl_Obj_Timeblock,80B808D0
ovl_Obj_Hamishi,80B81510
ovl_En_Zl4,80B81D60
ovl_En_Mm2,80B86790
ovl_Bg_Jya_Block,80B87550
ovl_Obj_Warp2block,80B877C0
gameplay_keep,
gameplay_field_keep,
gameplay_dangeon_keep,
gameplay_object_exchange_static,
object_link_boy,
object_link_child,
object_box,
object_human,
object_okuta,
object_poh,
object_wallmaster,
object_dy_obj,
object_firefly,
object_dodongo,
object_fire,
object_niw,
object_tite,
object_reeba,
object_peehat,
object_kingdodongo,
object_horse,
object_zf,
object_goma,
object_zl1,
object_gol,
object_bubble,
object_dodojr,
object_torch2,
object_bl,
object_tp,
object_oA1,
object_st,
object_bw,
object_ei,
object_horse_normal,
object_oB1,
object_o_anime,
object_spot04_objects,
object_ddan_objects,
object_hidan_objects,
object_horse_ganon,
object_oA2,
object_spot00_objects,
object_mb,
object_bombf,
object_sk2,
object_oE1,
object_oE_anime,
object_oE2,
object_ydan_objects,
object_gnd,
object_am,
object_dekubaba,
object_oA3,
object_oA4,
object_oA5,
object_oA6,
object_oA7,
object_jj,
object_oA8,
object_oA9,
object_oB2,
object_oB3,
object_oB4,
object_horse_zelda,
object_opening_demo1,
object_warp1,
object_b_heart,
object_dekunuts,
object_oE3,
object_oE4,
object_menkuri_objects,
object_oE5,
object_oE6,
object_oE7,
object_oE8,
object_oE9,
object_oE10,
object_oE11,
object_oE12,
object_vali,
object_oA10,
object_oA11,
object_mizu_objects,
object_fhg,
object_ossan,
object_mori_hineri1,
object_Bb,
object_toki_objects,
object_yukabyun,
object_zl2,
object_mjin,
object_mjin_flash,
object_mjin_dark,
object_mjin_flame,
object_mjin_ice,
object_mjin_soul,
object_mjin_wind,
object_mjin_oka,
object_haka_objects,
object_spot06_objects,
object_ice_objects,
object_relay_objects,
object_mori_hineri1a,
object_mori_hineri2,
object_mori_hineri2a,
object_mori_objects,
object_mori_tex,
object_spot08_obj,
object_warp2,
object_hata,
object_bird,
object_wood02,
object_lightbox,
object_pu_box,
object_trap,
object_vase,
object_im,
object_ta,
object_tk,
object_xc,
object_vm,
object_bv,
object_hakach_objects,
object_efc_crystal_light,
object_efc_fire_ball,
object_efc_flash,
object_efc_lgt_shower,
object_efc_star_field,
object_god_lgt,
object_light_ring,
object_triforce_spot,
object_medal,
object_bdan_objects,
object_sd,
object_rd,
object_po_sisters,
object_heavy_object,
object_gndd,
object_fd,
object_du,
object_fw,
object_horse_link_child,
object_spot02_objects,
object_haka,
object_ru1,
object_syokudai,
object_fd2,
object_dh,
object_rl,
object_efc_tw,
object_demo_tre_lgt,
object_gi_key,
object_mir_ray,
object_brob,
object_gi_jewel,
object_spot09_obj,
object_spot18_obj,
object_bdoor,
object_spot17_obj,
object_shop_dungen,
object_nb,
object_mo,
object_sb,
object_gi_melody,
object_gi_heart,
object_gi_compass,
object_gi_bosskey,
object_gi_medal,
object_gi_nuts,
object_sa,
object_gi_hearts,
object_gi_arrowcase,
object_gi_bombpouch,
object_in,
object_tr,
object_spot16_obj,
object_oE1s,
object_oE4s,
object_os_anime,
object_gi_bottle,
object_gi_stick,
object_gi_map,
object_oF1d_map,
object_ru2,
object_gi_shield_1,
object_dekujr,
object_gi_magicpot,
object_gi_bomb_1,
object_oF1s,
object_ma2,
object_gi_purse,
object_hni,
object_tw,
object_rr,
object_bxa,
object_anubice,
object_gi_gerudo,
object_gi_arrow,
object_gi_bomb_2,
object_gi_egg,
object_gi_scale,
object_gi_shield_2,
object_gi_hookshot,
object_gi_ocarina,
object_gi_milk,
object_ma1,
object_ganon,
object_sst,
object_ny,
object_fr,
object_gi_pachinko,
object_gi_boomerang,
object_gi_bow,
object_gi_glasses,
object_gi_liquid,
object_ani,
object_demo_6k,
object_gi_shield_3,
object_gi_letter,
object_spot15_obj,
object_jya_obj,
object_gi_clothes,
object_gi_bean,
object_gi_fish,
object_gi_saw,
object_gi_hammer,
object_gi_grass,
object_gi_longsword,
object_spot01_objects,
object_md,
object_km1,
object_kw1,
object_zo,
object_kz,
object_umajump,
object_masterkokiri,
object_masterkokirihead,
object_mastergolon,
object_masterzoora,
object_aob,
object_ik,
object_ahg,
object_cne,
object_gi_niwatori,
object_skj,
object_gi_bottle_letter,
object_bji,
object_bba,
object_gi_ocarina_0,
object_ds,
object_ane,
object_boj,
object_spot03_object,
object_spot07_object,
object_fz,
object_bob,
object_ge1,
object_yabusame_point,
object_gi_boots_2,
object_gi_seed,
object_gnd_magic,
object_d_elevator,
object_d_hsblock,
object_d_lift,
object_mamenoki,
object_goroiwa,
object_toryo,
object_daiku,
object_nwc,
object_blkobj,
object_gm,
object_ms,
object_hs,
object_ingate,
object_lightswitch,
object_kusa,
object_tsubo,
object_gi_gloves,
object_gi_coin,
object_kanban,
object_gjyo_objects,
object_owl,
object_mk,
object_fu,
object_gi_ki_tan_mask,
object_gi_redead_mask,
object_gi_skj_mask,
object_gi_rabit_mask,
object_gi_truth_mask,
object_ganon_objects,
object_siofuki,
object_stream,
object_mm,
object_fa,
object_os,
object_gi_eye_lotion,
object_gi_powder,
object_gi_mushroom,
object_gi_ticketstone,
object_gi_brokensword,
object_js,
object_cs,
object_gi_prescription,
object_gi_bracelet,
object_gi_soldout,
object_gi_frog,
object_mag,
object_door_gerudo,
object_gt,
object_efc_erupc,
object_zl2_anime1,
object_zl2_anime2,
object_gi_golonmask,
object_gi_zoramask,
object_gi_gerudomask,
object_ganon2,
object_ka,
object_ts,
object_zg,
object_gi_hoverboots,
object_gi_m_arrow,
object_ds2,
object_ec,
object_fish,
object_gi_sutaru,
object_gi_goddess,
object_ssh,
object_bigokuta,
object_bg,
object_spot05_objects,
object_spot12_obj,
object_bombiwa,
object_hintnuts,
object_rs,
object_spot00_break,
object_gla,
object_shopnuts,
object_geldb,
object_gr,
object_dog,
object_jya_iron,
object_jya_door,
object_spot01_objects2,
object_spot11_obj,
object_kibako2,
object_dns,
object_dnk,
object_gi_fire,
object_gi_insect,
object_gi_butterfly,
object_gi_ghost,
object_gi_soul,
object_bowl,
object_po_field,
object_demo_kekkai,
object_efc_doughnut,
object_gi_dekupouch,
object_ganon_anime1,
object_ganon_anime2,
object_ganon_anime3,
object_gi_rupy,
object_spot01_matoya,
object_spot01_matoyab,
object_po_composer,
object_mu,
object_wf,
object_skb,
object_gj,
object_geff,
object_haka_door,
object_gs,
object_ps,
object_bwall,
object_crow,
object_cow,
object_cob,
object_gi_sword_1,
object_door_killer,
object_ouke_haka,
object_timeblock,
object_zl4,
g_pn_01,
g_pn_02,
g_pn_03,
g_pn_04,
g_pn_05,
g_pn_06,
g_pn_07,
g_pn_08,
g_pn_09,
g_pn_10,
g_pn_11,
g_pn_12,
g_pn_13,
g_pn_14,
g_pn_15,
g_pn_16,
g_pn_17,
g_pn_18,
g_pn_19,
g_pn_20,
g_pn_21,
g_pn_22,
g_pn_23,
g_pn_24,
g_pn_25,
g_pn_26,
g_pn_27,
g_pn_28,
g_pn_29,
g_pn_30,
g_pn_31,
g_pn_32,
g_pn_33,
g_pn_34,
g_pn_35,
g_pn_36,
g_pn_37,
g_pn_38,
g_pn_39,
g_pn_40,
g_pn_41,
g_pn_42,
g_pn_43,
g_pn_44,
g_pn_45,
g_pn_46,
g_pn_47,
g_pn_48,
g_pn_49,
g_pn_50,
g_pn_51,
g_pn_52,
g_pn_53,
g_pn_54,
g_pn_55,
g_pn_56,
g_pn_57,
z_select_static,
nintendo_rogo_static,
title_static,
parameter_static,
vr_fine0_static,
vr_fine0_pal_static,
vr_fine1_static,
vr_fine1_pal_static,
vr_fine2_static,
vr_fine2_pal_static,
vr_fine3_static,
vr_fine3_pal_static,
vr_cloud0_static,
vr_cloud0_pal_static,
vr_cloud1_static,
vr_cloud1_pal_static,
vr_cloud2_static,
vr_cloud2_pal_static,
vr_cloud3_static,
vr_cloud3_pal_static,
vr_holy0_static,
vr_holy0_pal_static,
vr_holy1_static,
vr_holy1_pal_static,
vr_MDVR_static,
vr_MDVR_pal_static,
vr_MNVR_static,
vr_MNVR_pal_static,
vr_RUVR_static,
vr_RUVR_pal_static,
vr_LHVR_static,
vr_LHVR_pal_static,
vr_KHVR_static,
vr_KHVR_pal_static,
vr_K3VR_static,
vr_K3VR_pal_static,
vr_K4VR_static,
vr_K4VR_pal_static,
vr_K5VR_static,
vr_K5VR_pal_static,
vr_SP1a_static,
vr_SP1a_pal_static,
vr_MLVR_static,
vr_MLVR_pal_static,
vr_KKRVR_static,
vr_KKRVR_pal_static,
vr_KR3VR_static,
vr_KR3VR_pal_static,
vr_IPVR_static,
vr_IPVR_pal_static,
vr_KSVR_static,
vr_KSVR_pal_static,
vr_GLVR_static,
vr_GLVR_pal_static,
vr_ZRVR_static,
vr_ZRVR_pal_static,
vr_DGVR_static,
vr_DGVR_pal_static,
vr_ALVR_static,
vr_ALVR_pal_static,
vr_NSVR_static,
vr_NSVR_pal_static,
vr_LBVR_static,
vr_LBVR_pal_static,
vr_TTVR_static,
vr_TTVR_pal_static,
vr_FCVR_static,
vr_FCVR_pal_static,
elf_message_field,
elf_message_ydan,
ddan_scene,
