Name,VRAM start
ovl_Bg_Spot01_Objects2,808A3BE0
ovl_Bg_Spot02_Objects,808A40A0
ovl_Bg_Spot03_Taki,808A5400
ovl_Bg_Spot05_Soko,808A5D20
ovl_Bg_Spot06_Objects,808A6040
ovl_Bg_Spot07_Taki,808A7440
ovl_Bg_Spot08_Bakudankabe,808A7A30
ovl_Bg_Spot08_Iceblock,808A80D0
ovl_Bg_Spot09_Obj,808A9110
ovl_Bg_Spot11_Bakudankabe,808A9630
ovl_Bg_Spot11_Oasis,808A9C70
ovl_Bg_Spot12_Gate,808AA3A0
ovl_Bg_Spot12_Saku,808AA7B0
ovl_Bg_Spot15_Rrbox,808AAC70
ovl_Bg_Spot15_Saku,808ABA50
ovl_Bg_Spot16_Bombstone,808ABD90
ovl_Bg_Spot16_Doughnut,808AD2E0
ovl_Bg_Spot17_Bakudankabe,808AD8A0
ovl_Bg_Spot17_Funen,808ADF90
ovl_Bg_Spot18_Basket,808AE1E0
ovl_Bg_Spot18_Futa,808AF1D0
ovl_Bg_Spot18_Obj,808AF370
ovl_Bg_Spot18_Shutter,808AFC40
ovl_Bg_Sst_Floor,808B0190
ovl_Bg_Toki_Hikari,808B06F0
ovl_Bg_Toki_Swd,808B1490
ovl_Bg_Treemouth,808B2AE0
ovl_Bg_Umajump,808B4140
ovl_Bg_Vb_Sima,808B42D0
ovl_Bg_Ydan_Hasi,808B49F0
ovl_Bg_Ydan_Maruta,808B51A0
ovl_Bg_Ydan_Sp,808B5880
ovl_Bg_Zg,808B6FA0
ovl_Boss_Dodongo,808B73F0
ovl_Boss_Fd,808C0EF0
ovl_Boss_Fd2,808C8250
ovl_Boss_Ganon,808CBF80
ovl_Boss_Ganon2,808F1DB0
ovl_Boss_Ganondrof,80904C20
ovl_Boss_Goma,809099B0
ovl_Boss_Mo,8090F950
ovl_Boss_Sst,8091FF30
ovl_Boss_Tw,8092C500
ovl_Boss_Va,809420D0
ovl_Demo_6K,80959360
ovl_Demo_Du,8095C0C0
ovl_Demo_Ec,8095F8A0
ovl_Demo_Effect,80963100
ovl_Demo_Ext,80968CA0
ovl_Demo_Geff,809695F0
ovl_Demo_Gj,80969E10
ovl_Demo_Go,8096DAC0
ovl_Demo_Gt,8096E810
ovl_Demo_Ik,80973E20
ovl_Demo_Im,80975330
ovl_Demo_Kankyo,809792A0
ovl_Demo_Kekkai,8097CF90
ovl_Demo_Sa,8097E280
ovl_Demo_Shd,80980DA0
ovl_Demo_Tre_Lgt,809831B0
ovl_Door_Ana,809838C0
ovl_Door_Gerudo,80983F30
ovl_Door_Killer,80984520
ovl_Door_Shutter,80985A90
ovl_Door_Toki,80987D50
ovl_Door_Warp1,80987EB0
ovl_Efc_Erupc,8098C1C0
ovl_Eff_Dust,8098CCB0
ovl_Effect_Ss_Blast,8098E080
ovl_Effect_Ss_Bomb,8098E410
ovl_Effect_Ss_Bomb2,8098E840
ovl_Effect_Ss_Bubble,8098F140
ovl_Effect_Ss_D_Fire,8098F5C0
ovl_Effect_Ss_Dead_Db,8098FAB0
ovl_Effect_Ss_Dead_Dd,8098FF90
ovl_Effect_Ss_Dead_Ds,80990520
ovl_Effect_Ss_Dead_Sound,809909A0
ovl_Effect_Ss_Dt_Bubble,80990AE0
ovl_Effect_Ss_Dust,80991070
ovl_Effect_Ss_En_Fire,809918B0
ovl_Effect_Ss_En_Ice,80992000
ovl_Effect_Ss_Extra,809928C0
ovl_Effect_Ss_Fcircle,80992C80
ovl_Effect_Ss_Fhg_Flash,80993130
ovl_Effect_Ss_Fire_Tail,809940B0
ovl_Effect_Ss_G_Fire,809947B0
ovl_Effect_Ss_G_Magma,80994A40
ovl_Effect_Ss_G_Magma2,80994CA0
ovl_Effect_Ss_G_Ripple,809951B0
ovl_Effect_Ss_G_Spk,80995710
ovl_Effect_Ss_G_Splash,80995CC0
ovl_Effect_Ss_Hahen,80996170
ovl_Effect_Ss_HitMark,809967B0
ovl_Effect_Ss_Ice_Piece,80996D00
ovl_Effect_Ss_Ice_Smoke,80997140
ovl_Effect_Ss_K_Fire,80997620
ovl_Effect_Ss_Kakera,80997A60
ovl_Effect_Ss_KiraKira,80998AF0
ovl_Effect_Ss_Lightning,80999160
ovl_Effect_Ss_Sibuki,80999830
ovl_Effect_Ss_Sibuki2,80999F00
ovl_Effect_Ss_Solder_Srch_Ball,8099A230
ovl_Effect_Ss_Stick,8099A3E0
ovl_Effect_Ss_Stone1,8099A780
ovl_Elf_Msg,8099AB00
ovl_Elf_Msg2,8099B0F0
ovl_En_Am,8099B560
ovl_En_Ani,8099D960
ovl_En_Anubice,8099E6D0
ovl_En_Anubice_Fire,8099F980
ovl_En_Anubice_Tag,809A0740
ovl_En_Arow_Trap,809A0A10
ovl_En_Arrow,809A0B60
ovl_En_Attack_Niw,809A2260
ovl_En_Ba,809A34C0
ovl_En_Bb,809A5390
ovl_En_Bdfire,809A9070
ovl_En_Bigokuta,809A9C10
ovl_En_Bili,809AC710
ovl_En_Bird,809AE9E0
ovl_En_Blkobj,809AEEA0
ovl_En_Bom,809AF400
ovl_En_Bom_Bowl_Man,809B02D0
ovl_En_Bom_Bowl_Pit,809B1810
ovl_En_Bom_Chu,809B2180
ovl_En_Bombf,809B3820
ovl_En_Boom,809B4CB0
ovl_En_Box,809B5580
ovl_En_Brob,809B70E0
ovl_En_Bubble,809B81D0
ovl_En_Butte,809B95F0
ovl_En_Bw,809BABC0
ovl_En_Bx,809BDF50
ovl_En_Changer,809BEA50
ovl_En_Clear_Tag,809BF430
ovl_En_Cow,809CA9D0
ovl_En_Crow,809CBE30
ovl_En_Cs,809CD4D0
ovl_En_Daiku,809CE700
ovl_En_Daiku_Kakariko,809CFE40
ovl_En_Dekubaba,809D1200
ovl_En_Dekunuts,809D4CB0
ovl_En_Dh,809D64B0
ovl_En_Dha,809D7F90
ovl_En_Diving_Game,809D8F90
ovl_En_Dns,809DA940
ovl_En_Dnt_Demo,809DBCD0
ovl_En_Dnt_Jiji,809DC9F0
ovl_En_Dnt_Nomal,809DDF10
ovl_En_Dodojr,809E0D10
ovl_En_Dodongo,809E2BB0
ovl_En_Dog,809E5950
ovl_En_Door,809E6B00
ovl_En_Ds,809E7940
ovl_En_Du,809E8560
ovl_En_Dy_Extra,809E9FF0
ovl_En_Eg,809EA590
ovl_En_Eiyer,809EA740
ovl_En_Elf,809EC3A0
ovl_En_Encount1,809F0D60
ovl_En_Encount2,809F18C0
ovl_En_Ex_Item,809F2AF0
ovl_En_Ex_Ruppy,809F3C70
ovl_En_Fd,809F4D30
ovl_En_Fd_Fire,809F79D0
ovl_En_Fhg_Fire,809F86E0
ovl_En_Fire_Rock,809FAD80
ovl_En_Firefly,809FBE90
ovl_En_Fish,809FE000
ovl_En_Floormas,80A00110
ovl_En_Fr,80A034F0
ovl_En_Fu,80A05F80
ovl_En_Fw,80A06CD0
ovl_En_Fz,80A08490
ovl_En_G_Switch,80A0A4A0
ovl_En_Ganon_Mant,80A0BCC0
ovl_En_Ganon_Organ,80A0FEF0
ovl_En_Gb,80A16F30
ovl_En_Ge1,80A18660
ovl_En_Ge2,80A1A690
ovl_En_Ge3,80A1C030
ovl_En_GeldB,80A1CC70
ovl_En_GirlA,80A22020
ovl_En_Gm,80A24940
ovl_En_Go,80A25670
ovl_En_Go2,80A29CB0
ovl_En_Goma,80A2FCF0
ovl_En_Goroiwa,80A329A0
ovl_En_Gs,80A34D60
ovl_En_Guest,80A36BD0
ovl_En_Hata,80A37570
ovl_En_Heishi1,80A37B00
ovl_En_Heishi2,80A39010
ovl_En_Heishi3,80A3B210
ovl_En_Heishi4,80A3BBE0
ovl_En_Hintnuts,80A3CAE0
ovl_En_Holl,80A3E510
ovl_En_Honotrap,80A3F4E0
ovl_En_Horse,80A40A40
ovl_En_Horse_Game_Check,80A4CCA0
ovl_En_Horse_Ganon,80A4DD70
ovl_En_Horse_Link_Child,80A4EAF0
ovl_En_Horse_Normal,80A508F0
ovl_En_Horse_Zelda,80A52F10
ovl_En_Hs,80A53A00
ovl_En_Hs2,80A545A0
ovl_En_Hy,80A54B80
ovl_En_Ice_Hono,80A584C0
ovl_En_Ik,80A596B0
ovl_En_In,80A5DD10
ovl_En_Insect,80A60AB0
ovl_En_Ishi,80A62FD0
ovl_En_It,80A6C120
ovl_En_Jj,80A6C2B0
ovl_En_Js,80A6D880
ovl_En_Jsjutan,80A6E250
ovl_En_Kakasi,80A73B80
ovl_En_Kakasi2,80A748C0
ovl_En_Kakasi3,80A74FE0
ovl_En_Kanban,80A760C0
ovl_En_Karebaba,80A79210
ovl_En_Ko,80A7AB00
ovl_En_Kusa,80A7EC40
ovl_En_Kz,80A80120
ovl_En_Light,80A816C0
ovl_En_Lightbox,80A824C0
ovl_En_M_Fire1,80A82940
ovl_En_M_Thunder,80A82AE0
ovl_En_Ma1,80A840E0
ovl_En_Ma2,80A853C0
ovl_En_Ma3,80A86420
ovl_En_Mag,80A873D0
ovl_En_Mb,80A89870
ovl_En_Md,80A8DAA0
ovl_En_Mk,80A90110
ovl_En_Mm,80A90FA0
ovl_En_Mm2,80A92600
ovl_En_Ms,80A933C0
ovl_En_Mu,80A93AB0
ovl_En_Nb,80A943D0
ovl_En_Niw,80A989A0
ovl_En_Niw_Girl,80A9BCD0
ovl_En_Niw_Lady,80A9C7A0
ovl_En_Nutsball,80A9E0A0
ovl_En_Nwc,80A9E6C0
ovl_En_Ny,80A9F0E0
ovl_En_OE2,80AA0A20
ovl_En_Okarina_Effect,80AA0B00
ovl_En_Okarina_Tag,80AA0EC0
ovl_En_Okuta,80AA23C0
ovl_En_Ossan,80AA49A0
ovl_En_Owl,80AAAF80
ovl_En_Part,80AAEB20
ovl_En_Peehat,80AB0180
ovl_En_Po_Desert,80AB3880
ovl_En_Po_Field,80AB4640
ovl_En_Po_Relay,80AB80D0
ovl_En_Po_Sisters,80AB97E0
ovl_En_Poh,80ABE4D0
ovl_En_Pu_box,80AC26C0
ovl_En_Rd,80AC2A00
ovl_En_Reeba,80AC52C0
ovl_En_River_Sound,80AC6D30
ovl_En_Rl,80AC76C0
ovl_En_Rr,80AC85A0
ovl_En_Ru1,80ACAAD0
ovl_En_Ru2,80AD2170
ovl_En_Sa,80AD4EF0
ovl_En_Sb,80AD7160
ovl_En_Scene_Change,80AD85A0
ovl_En_Sda,80AD86D0
ovl_En_Shopnuts,80AD9DC0
ovl_En_Si,80ADACD0
ovl_En_Siofuki,80ADB1D0
ovl_En_Skb,80ADBF80
ovl_En_Skj,80ADD870
ovl_En_Skjneedle,80AE11C0
ovl_En_Ssh,80AE14D0
ovl_En_St,80AE3AC0
ovl_En_Sth,80AE6730
ovl_En_Stream,80AEA7F0
ovl_En_Sw,80AEAD80
ovl_En_Syateki_Itm,80AEE570
ovl_En_Syateki_Man,80AEF310
ovl_En_Syateki_Niw,80AF00D0
ovl_En_Ta,80AF2160
ovl_En_Takara_Man,80AF5B20
ovl_En_Tana,80AF63E0
ovl_En_Tg,80AF6690
ovl_En_Tite,80AF6D70
ovl_En_Tk,80AF9B10
ovl_En_Torch,80AFB940
ovl_En_Torch2,80AFBA30
ovl_En_Toryo,80AFE1D0
ovl_En_Tp,80AFEE60
ovl_En_Tr,80B00CD0
ovl_En_Trap,80B025D0
ovl_En_Tubo_Trap,80B03870
ovl_En_Vali,80B04510
ovl_En_Vase,80B06BD0
ovl_En_Vb_Ball,80B06CD0
ovl_En_Viewer,80B07E80
ovl_En_Vm,80B0AD40
ovl_En_Wall_Tubo,80B0C600
ovl_En_Wallmas,80B0CAF0
ovl_En_Weather_Tag,80B0E500
ovl_En_Weiyer,80B0F3F0
ovl_En_Wf,80B10DF0
ovl_En_Wonder_Item,80B15100
ovl_En_Wonder_Talk,80B15E30
ovl_En_Wonder_Talk2,80B164C0
ovl_En_Wood02,80B16B60
ovl_En_Xc,80B17D40
ovl_En_Yabusame_Mark,80B1E4D0
ovl_En_Yukabyun,80B1EBA0
ovl_En_Zf,80B1F1B0
ovl_En_Zl1,80B25CA0
ovl_En_Zl2,80B29AB0
ovl_En_Zl3,80B2E1B0
ovl_En_Zl4,80B36000
ovl_En_Zo,80B3AA30
ovl_En_fHG,80B3CFF0
ovl_End_Title,80B3F920
ovl_Fishing,80B43A40
ovl_Item_B_Heart,80B5E5B0
ovl_Item_Etcetera,80B5E9C0
ovl_Item_Inbox,80B5F290
ovl_Item_Ocarina,80B5F3F0
ovl_Item_Shield,80B5FBC0
ovl_Magic_Dark,80B605D0
ovl_Magic_Fire,80B61E20
ovl_Magic_Wind,80B64120
ovl_Mir_Ray,80B65E20
ovl_Obj_Bean,80B676D0
ovl_Obj_Blockstop,80B69E60
ovl_Obj_Bombiwa,80B6A000
ovl_Obj_Comb,80B6A570
ovl_Obj_Dekujr,80B6ADD0
ovl_Obj_Elevator,80B6B410
ovl_Obj_Hamishi,80B6B7D0
ovl_Obj_Hana,80B6C020
ovl_Obj_Hsblock,80B6C330
ovl_Obj_Ice_Poly,80B6C900
ovl_Obj_Kibako,80B6D2B0
ovl_Obj_Kibako2,80B6DFB0
ovl_Obj_Lift,80B6E670
ovl_Obj_Lightswitch,80B6F090
ovl_Obj_Makekinsuta,80B704C0
ovl_Obj_Makeoshihiki,80B70610
ovl_Obj_Mure,80B70AA0
ovl_Obj_Mure2,80B71AB0
ovl_Obj_Mure3,80B724D0
ovl_Obj_Oshihiki,80B72CA0
ovl_Obj_Roomtimer,80B74750
ovl_Obj_Switch,80B749A0
ovl_Obj_Syokudai,80B76780
ovl_Obj_Timeblock,80B773D0
ovl_Obj_Tsubo,80B78020
ovl_Obj_Warp2block,80B79010
ovl_Object_Kankyo,80B79B40
ovl_Oceff_Spot,80B7CDC0
ovl_Oceff_Storm,80B7DCF0
ovl_Oceff_Wipe,80B7F8A0
ovl_Oceff_Wipe2,80B80620
ovl_Oceff_Wipe3,80B81D90
ovl_Oceff_Wipe4,80B834E0
ovl_Shot_Sun,80B844C0
gameplay_keep,
gameplay_field_keep,
gameplay_dangeon_keep,
gameplay_object_exchange_static,
object_link_boy,
object_link_child,
object_box,
object_human,
object_okuta,
object_poh,
object_wallmaster,
object_dy_obj,
object_firefly,
object_dodongo,
object_fire,
object_niw,
object_tite,
object_reeba,
object_peehat,
object_kingdodongo,
object_horse,
object_zf,
object_goma,
object_zl1,
object_gol,
object_bubble,
object_dodojr,
object_torch2,
object_bl,
object_tp,
object_oA1,
object_st,
object_bw,
object_ei,
object_horse_normal,
object_oB1,
object_o_anime,
object_spot04_objects,
object_ddan_objects,
object_hidan_objects,
object_horse_ganon,
object_oA2,
object_spot00_objects,
object_mb,
object_bombf,
object_sk2,
object_oE1,
object_oE_anime,
object_oE2,
object_ydan_objects,
object_gnd,
object_am,
object_dekubaba,
object_oA3,
object_oA4,
object_oA5,
object_oA6,
object_oA7,
object_jj,
object_oA8,
object_oA9,
object_oB2,
object_oB3,
object_oB4,
object_horse_zelda,
object_opening_demo1,
object_warp1,
object_b_heart,
object_dekunuts,
object_oE3,
object_oE4,
object_menkuri_objects,
object_oE5,
object_oE6,
object_oE7,
object_oE8,
object_oE9,
object_oE10,
object_oE11,
object_oE12,
object_vali,
object_oA10,
object_oA11,
object_mizu_objects,
object_fhg,
object_ossan,
object_mori_hineri1,
object_Bb,
object_toki_objects,
object_yukabyun,
object_zl2,
object_mjin,
object_mjin_flash,
object_mjin_dark,
object_mjin_flame,
object_mjin_ice,
object_mjin_soul,
object_mjin_wind,
object_mjin_oka,
object_haka_objects,
object_spot06_objects,
object_ice_objects,
object_relay_objects,
object_mori_hineri1a,
object_mori_hineri2,
object_mori_hineri2a,
object_mori_objects,
object_mori_tex,
object_spot08_obj,
object_warp2,
object_hata,
object_bird,
object_wood02,
object_lightbox,
object_pu_box,
object_trap,
object_vase,
object_im,
object_ta,
object_tk,
object_xc,
object_vm,
object_bv,
object_hakach_objects,
object_efc_crystal_light,
object_efc_fire_ball,
object_efc_flash,
object_efc_lgt_shower,
object_efc_star_field,
object_god_lgt,
object_light_ring,
object_triforce_spot,
object_medal,
object_bdan_objects,
object_sd,
object_rd,
object_po_sisters,
object_heavy_object,
object_gndd,
object_fd,
object_du,
object_fw,
object_horse_link_child,
object_spot02_objects,
object_haka,
object_ru1,
object_syokudai,
object_fd2,
object_dh,
object_rl,
object_efc_tw,
object_demo_tre_lgt,
object_gi_key,
object_mir_ray,
object_brob,
object_gi_jewel,
object_spot09_obj,
object_spot18_obj,
object_bdoor,
object_spot17_obj,
object_shop_dungen,
object_nb,
object_mo,
object_sb,
object_gi_melody,
object_gi_heart,
object_gi_compass,
object_gi_bosskey,
object_gi_medal,
object_gi_nuts,
object_sa,
object_gi_hearts,
object_gi_arrowcase,
object_gi_bombpouch,
object_in,
object_tr,
object_spot16_obj,
object_oE1s,
object_oE4s,
object_os_anime,
object_gi_bottle,
object_gi_stick,
object_gi_map,
object_oF1d_map,
object_ru2,
object_gi_shield_1,
object_dekujr,
object_gi_magicpot,
object_gi_bomb_1,
object_oF1s,
object_ma2,
object_gi_purse,
object_hni,
object_tw,
object_rr,
object_bxa,
object_anubice,
object_gi_gerudo,
object_gi_arrow,
object_gi_bomb_2,
object_gi_egg,
object_gi_scale,
object_gi_shield_2,
object_gi_hookshot,
object_gi_ocarina,
object_gi_milk,
object_ma1,
object_ganon,
object_sst,
object_ny,
object_fr,
object_gi_pachinko,
object_gi_boomerang,
object_gi_bow,
object_gi_glasses,
object_gi_liquid,
object_ani,
object_demo_6k,
object_gi_shield_3,
object_gi_letter,
object_spot15_obj,
object_jya_obj,
object_gi_clothes,
object_gi_bean,
object_gi_fish,
object_gi_saw,
object_gi_hammer,
object_gi_grass,
object_gi_longsword,
object_spot01_objects,
object_md,
object_km1,
object_kw1,
object_zo,
object_kz,
object_umajump,
object_masterkokiri,
object_masterkokirihead,
object_mastergolon,
object_masterzoora,
object_aob,
object_ik,
object_ahg,
object_cne,
object_gi_niwatori,
object_skj,
object_gi_bottle_letter,
object_bji,
object_bba,
object_gi_ocarina_0,
object_ds,
object_ane,
object_boj,
object_spot03_object,
object_spot07_object,
object_fz,
object_bob,
object_ge1,
object_yabusame_point,
object_gi_boots_2,
object_gi_seed,
object_gnd_magic,
object_d_elevator,
object_d_hsblock,
object_d_lift,
object_mamenoki,
object_goroiwa,
object_toryo,
object_daiku,
object_nwc,
object_blkobj,
object_gm,
object_ms,
object_hs,
object_ingate,
object_lightswitch,
object_kusa,
object_tsubo,
object_gi_gloves,
object_gi_coin,
object_kanban,
object_gjyo_objects,
object_owl,
object_mk,
object_fu,
object_gi_ki_tan_mask,
object_gi_redead_mask,
object_gi_skj_mask,
object_gi_rabit_mask,
object_gi_truth_mask,
object_ganon_objects,
object_siofuki,
object_stream,
object_mm,
object_fa,
object_os,
object_gi_eye_lotion,
object_gi_powder,
object_gi_mushroom,
object_gi_ticketstone,
object_gi_brokensword,
object_js,
object_cs,
object_gi_prescription,
object_gi_bracelet,
object_gi_soldout,
object_gi_frog,
object_mag,
object_door_gerudo,
object_gt,
object_efc_erupc,
object_zl2_anime1,
object_zl2_anime2,
object_gi_golonmask,
object_gi_zoramask,
object_gi_gerudomask,
object_ganon2,
object_ka,
object_ts,
object_zg,
object_gi_hoverboots,
object_gi_m_arrow,
object_ds2,
object_ec,
object_fish,
object_gi_sutaru,
object_gi_goddess,
object_ssh,
object_bigokuta,
object_bg,
object_spot05_objects,
object_spot12_obj,
object_bombiwa,
object_hintnuts,
object_rs,
object_spot00_break,
object_gla,
object_shopnuts,
object_geldb,
object_gr,
object_dog,
object_jya_iron,
object_jya_door,
object_spot01_objects2,
object_spot11_obj,
object_kibako2,
object_dns,
object_dnk,
object_gi_fire,
object_gi_insect,
object_gi_butterfly,
object_gi_ghost,
object_gi_soul,
object_bowl,
object_po_field,
object_demo_kekkai,
object_efc_doughnut,
object_gi_dekupouch,
object_ganon_anime1,
object_ganon_anime2,
object_ganon_anime3,
object_gi_rupy,
object_spot01_matoya,
object_spot01_matoyab,
object_po_composer,
object_mu,
object_wf,
object_skb,
object_gj,
object_geff,
object_haka_door,
object_gs,
object_ps,
object_bwall,
object_crow,
object_cow,
object_cob,
object_gi_sword_1,
object_door_killer,
object_ouke_haka,
object_timeblock,
object_zl4,
g_pn_01,
g_pn_02,
g_pn_03,
g_pn_04,
g_pn_05,
g_pn_06,
g_pn_07,
g_pn_08,
g_pn_09,
g_pn_10,
g_pn_11,
g_pn_12,
g_pn_13,
g_pn_14,
g_pn_15,
g_pn_16,
g_pn_17,
g_pn_18,
g_pn_19,
g_pn_20,
g_pn_21,
g_pn_22,
g_pn_23,
g_pn_24,
g_pn_25,
g_pn_26,
g_pn_27,
g_pn_28,
g_pn_29,
g_pn_30,
g_pn_31,
g_pn_32,
g_pn_33,
g_pn_34,
g_pn_35,
g_pn_36,
g_pn_37,
g_pn_38,
g_pn_39,
g_pn_40,
g_pn_41,
g_pn_42,
g_pn_43,
g_pn_44,
g_pn_45,
g_pn_46,
g_pn_47,
g_pn_48,
g_pn_49,
g_pn_50,
g_pn_51,
g_pn_52,
g_pn_53,
g_pn_54,
g_pn_55,
g_pn_56,
g_pn_57,
z_select_static,
nintendo_rogo_static,
title_static,
parameter_static,
vr_fine0_static,
vr_fine0_pal_static,
vr_fine1_static,
vr_fine1_pal_static,
vr_fine2_static,
vr_fine2_pal_static,
vr_fine3_static,
vr_fine3_pal_static,
vr_cloud0_static,
vr_cloud0_pal_static,
vr_cloud1_static,
vr_cloud1_pal_static,
vr_cloud2_static,
vr_cloud2_pal_static,
vr_cloud3_static,
vr_cloud3_pal_static,
vr_holy0_static,
vr_holy0_pal_static,
vr_holy1_static,
vr_holy1_pal_static,
vr_MDVR_static,
vr_MDVR_pal_static,
vr_MNVR_static,
vr_MNVR_pal_static,
vr_RUVR_static,
vr_RUVR_pal_static,
vr_LHVR_static,
vr_LHVR_pal_static,
vr_KHVR_static,
vr_KHVR_pal_static,
vr_K3VR_static,
vr_K3VR_pal_static,
vr_K4VR_static,
vr_K4VR_pal_static,
vr_K5VR_static,
vr_K5VR_pal_static,
vr_SP1a_static,
vr_SP1a_pal_static,
vr_MLVR_static,
vr_MLVR_pal_static,
vr_KKRVR_static,
vr_KKRVR_pal_static,
vr_KR3VR_static,
vr_KR3VR_pal_static,
vr_IPVR_static,
vr_IPVR_pal_static,
vr_KSVR_static,
vr_KSVR_pal_static,
vr_GLVR_static,
vr_GLVR_pal_static,
vr_ZRVR_static,
vr_ZRVR_pal_static,
vr_DGVR_static,
vr_DGVR_pal_static,
vr_ALVR_static,
vr_ALVR_pal_static,
vr_NSVR_static,
vr_NSVR_pal_static,
vr_LBVR_static,
vr_LBVR_pal_static,
vr_TTVR_static,
vr_TTVR_pal_static,
vr_FCVR_static,
vr_FCVR_pal_static,
elf_message_field,
elf_message_ydan,
ydan_scene,
